"ChargePeriodStartTimestamp","ChargePeriodStartDate","Metric","ProjectId","ProjectName","Charges (USD)","Usage","Formatted Usage"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.2071815336227707,19.420972163465382,"19.42 GB Hrs"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0012242742246419984,0.1138772699100228,"0.11 GB Hrs"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00009992970992063686,0.009427331124594013,"0.01 GB Hrs"
"2026-07-21T07:00:00.000Z","2026-07-21","Image Optimization Cache Writes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000004,1,"1 Write"
"2026-07-21T07:00:00.000Z","2026-07-21","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.19603434870650607,326723.91451084346,"326,723.91 Invocations"
"2026-07-21T07:00:00.000Z","2026-07-21","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0009798692777713601,1633.1154629522669,"1,633.12 Invocations"
"2026-07-21T07:00:00.000Z","2026-07-21","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000010182015722563032,16.970026204271722,"16.97 Invocations"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.005975500000000001,0.01810833333354815,"1 minutes"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000405,0.00012222222201092663,"440 ms"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000011333333333333334,0.00003055554444092289,"110 ms"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.02079470296354074,"20.79 MB"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.0050249154704869944,"5.02 MB"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,24.94579382356597,"24.95 GB"
"2026-07-21T07:00:00.000Z","2026-07-21","Blob Storage Size","","",0.23879362017815625,10.3823313121,"10.38 GB"
"2026-07-21T07:00:00.000Z","2026-07-21","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00009,3,"3 Events"
"2026-07-21T07:00:00.000Z","2026-07-21","Image Optimization Transformation","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000527,1,"1 Transformation"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,754,"754 Requests"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,1509,"1,509 Requests"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,163731,"163,731 Requests"
"2026-07-21T07:00:00.000Z","2026-07-21","Edge Requests","","",0,7188,"7,188 Requests"
"2026-07-21T07:00:00.000Z","2026-07-21","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",8e-7,2,"2 Reads"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.20655756292833272,1.544396101953869,"1 hours"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.002343232463995991,0.017702190986255625,"1 minutes"
"2026-07-21T07:00:00.000Z","2026-07-21","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00017692960767122577,0.0013822625598755238,"4.98 seconds"
"2026-07-21T07:00:00.000Z","2026-07-21","Pro","","",0.6451612903225806,1,""
"2026-07-21T07:00:00.000Z","2026-07-21","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.8623187767953479,718598.9806627899,"718,598.98 Events"
"2026-07-21T07:00:00.000Z","2026-07-21","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00375950171652771,3132.918097106425,"3,132.92 Events"
"2026-07-21T07:00:00.000Z","2026-07-21","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0004705214881244308,392.1012401036923,"392.1 Events"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",15.25103957085856,66.31860370159642,"66.32 GB"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0033204651572842593,0.01451015819184439,"14.51 MB"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000551198381057537,0.0008968432775922198,"896.84 kB"
"2026-07-21T07:00:00.000Z","2026-07-21","Fast Origin Transfer","","",0.12348603401604781,2.0581005669341303,"2.06 GB"
"2026-07-21T07:00:00.000Z","2026-07-21","Build CPU Minutes","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.112,48,"48 minutes"
"2026-07-21T07:00:00.000Z","2026-07-21","Blob Simple Operations","","",0.0027148,6787,"6,787 Operations"
"2026-07-21T07:00:00.000Z","2026-07-21","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0001004,251,"251 Reads"
"2026-07-21T07:00:00.000Z","2026-07-21","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000026799999999999998,67,"67 Reads"
"2026-07-21T07:00:00.000Z","2026-07-21","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000088,22.000000000000004,"22 Reads"
"2026-07-21T07:00:00.000Z","2026-07-21","Blob Advanced Operations","","",0.365045,73009,"73,009 Operations"
"2026-07-21T07:00:00.000Z","2026-07-21","Blob Data Transfer","","",0.143474152956,2.141405268,"2.14 GB"
"2026-07-21T07:00:00.000Z","2026-07-21","Observability Plus","","",0,1,""
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.18360275484918148,17.213332412556557,"17.21 GB Hrs"
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.004631128381938565,0.4301170488501519,"0.43 GB Hrs"
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0002968135297688478,0.02800127639328753,"0.03 GB Hrs"
"2026-07-22T07:00:00.000Z","2026-07-22","Image Optimization Cache Writes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000004,1,"1 Write"
"2026-07-22T07:00:00.000Z","2026-07-22","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.15828130964564951,263802.18274274917,"263,802.18 Invocations"
"2026-07-22T07:00:00.000Z","2026-07-22","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.020758696287661044,34597.82714610174,"34,597.83 Invocations"
"2026-07-22T07:00:00.000Z","2026-07-22","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000049194066689445867,81.99011114907644,"81.99 Invocations"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.003976166666666666,0.012077777730273992,"43.48 seconds"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0009055000000000001,0.0027444444719428285,"9.88 seconds"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000085,0.00002222219778317939,"80 ms"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.11440509300000001,"114.41 MB"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.004411966999999999,"4.41 MB"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,15.485354649999998,"15.49 GB"
"2026-07-22T07:00:00.000Z","2026-07-22","Blob Storage Size","","",0.2291782814250625,9.9642731054,"9.96 GB"
"2026-07-22T07:00:00.000Z","2026-07-22","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0018,60,"60 Events"
"2026-07-22T07:00:00.000Z","2026-07-22","Image Optimization Transformation","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00005,1,"1 Transformation"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,745,"745 Requests"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,42365,"42,365 Requests"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,132356,"132,356 Requests"
"2026-07-22T07:00:00.000Z","2026-07-22","Edge Requests","","",0,2072,"2,072 Requests"
"2026-07-22T07:00:00.000Z","2026-07-22","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000024,6,"6 Reads"
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.16891915482311112,1.2560996001028017,"1 hours"
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.015325216612943294,0.11443719931086875,"6 minutes"
"2026-07-22T07:00:00.000Z","2026-07-22","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0005584896750566974,0.004363200586329463,"15.71 seconds"
"2026-07-22T07:00:00.000Z","2026-07-22","Pro","","",0.6451612903225806,0,""
"2026-07-22T07:00:00.000Z","2026-07-22","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.7219067421435175,601588.9517862645,"601,588.95 Events"
"2026-07-22T07:00:00.000Z","2026-07-22","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.10378876671105154,86490.6389258763,"86,490.64 Events"
"2026-07-22T07:00:00.000Z","2026-07-22","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0011032911454309608,919.4092878591341,"919.41 Events"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",8.722244616059418,41.1878388049907,"41.19 GB"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0422977528760881,0.18763043641021582,"187.63 MB"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00018767770131476738,0.003034865879418828,"3.03 MB"
"2026-07-22T07:00:00.000Z","2026-07-22","Fast Origin Transfer","","",0.0229506227231806,0.3825103787196767,"382.51 MB"
"2026-07-22T07:00:00.000Z","2026-07-22","Build CPU Minutes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.056,16,"16 minutes"
"2026-07-22T07:00:00.000Z","2026-07-22","Blob Simple Operations","","",0.000768,1920,"1,920 Operations"
"2026-07-22T07:00:00.000Z","2026-07-22","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0001184,296,"296 Reads"
"2026-07-22T07:00:00.000Z","2026-07-22","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000008400000000000001,21,"21 Reads"
"2026-07-22T07:00:00.000Z","2026-07-22","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000264,66,"66 Reads"
"2026-07-22T07:00:00.000Z","2026-07-22","Blob Advanced Operations","","",0.34466,68932,"68,932 Operations"
"2026-07-22T07:00:00.000Z","2026-07-22","Blob Data Transfer","","",0.027527970544,0.410865232,"410.87 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.175912467099308,16.512837091674434,"16.51 GB Hrs"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0026111729571262625,0.24146212295272343,"0.24 GB Hrs"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00015896517023242674,0.014996714172839511,"0.01 GB Hrs"
"2026-07-23T07:00:00.000Z","2026-07-23","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.15394998300708226,256583.30501180378,"256,583.31 Invocations"
"2026-07-23T07:00:00.000Z","2026-07-23","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00537701778586032,8961.6963097672,"8,961.7 Invocations"
"2026-07-23T07:00:00.000Z","2026-07-23","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00002339920705741492,38.998678429024864,"39 Invocations"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.002267083333333333,0.006777777702602741,"24.4 seconds"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00016791666666666666,0.0005055555973972603,"1.82 seconds"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.036280964000000006,"36.28 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.0032646110000000006,"3.26 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,4.016827433,"4.02 GB"
"2026-07-23T07:00:00.000Z","2026-07-23","Blob Storage Size","","",0.15050292988754857,6.5436056473,"6.54 GB"
"2026-07-23T07:00:00.000Z","2026-07-23","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00009,3,"3 Events"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,902,"902 Requests"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,7777,"7,777 Requests"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,129412,"129,412 Requests"
"2026-07-23T07:00:00.000Z","2026-07-23","Edge Requests","","",0,9177,"9,177 Requests"
"2026-07-23T07:00:00.000Z","2026-07-23","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",8e-7,2,"2 Reads"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.1379268803934064,1.023535285139775,"1 hours"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0056696487841328734,0.041706804722395664,"2 minutes"
"2026-07-23T07:00:00.000Z","2026-07-23","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00028122582246075387,0.002197076737829155,"7.91 seconds"
"2026-07-23T07:00:00.000Z","2026-07-23","Pro","","",0.6451612903225806,0,""
"2026-07-23T07:00:00.000Z","2026-07-23","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.5951159594599221,495929.9662166018,"495,929.97 Events"
"2026-07-23T07:00:00.000Z","2026-07-23","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.022230690427656734,18525.575356380614,"18,525.58 Events"
"2026-07-23T07:00:00.000Z","2026-07-23","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0015221501124211055,1268.4584270175878,"1,268.46 Events"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",2.599827221237991,10.523458201790184,"10.52 GB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.015535800222994858,0.06633518449987019,"66.34 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00008567383496616697,0.0013924724758116042,"1.39 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Fast Origin Transfer","","",0.008014005434048167,0.1335667572341361,"133.57 MB"
"2026-07-23T07:00:00.000Z","2026-07-23","Build CPU Minutes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.056,16,"16 minutes"
"2026-07-23T07:00:00.000Z","2026-07-23","Blob Simple Operations","","",0.0028752,7188,"7,188 Operations"
"2026-07-23T07:00:00.000Z","2026-07-23","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000492,123.00000000000001,"123 Reads"
"2026-07-23T07:00:00.000Z","2026-07-23","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000084,21,"21 Reads"
"2026-07-23T07:00:00.000Z","2026-07-23","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000316,79,"79 Reads"
"2026-07-23T07:00:00.000Z","2026-07-23","Blob Advanced Operations","","",0.17889,35778,"35,778 Operations"
"2026-07-23T07:00:00.000Z","2026-07-23","Blob Data Transfer","","",0.010744828698000001,0.160598423,"160.6 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.24632915569777775,23.186585031133962,"23.19 GB Hrs"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0004739560106666667,0.04384085334380155,"0.04 GB Hrs"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00016801405155555555,0.015850382222237756,"0.02 GB Hrs"
"2026-07-24T07:00:00.000Z","2026-07-24","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.18883439999999999,314724,"314,724 Invocations"
"2026-07-24T07:00:00.000Z","2026-07-24","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0005826,971,"971 Invocations"
"2026-07-24T07:00:00.000Z","2026-07-24","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000132,22,"22 Invocations"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0018859166666666668,0.005749999980905935,"20.7 seconds"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000024,0.00007500001909406512,"270 ms"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.017308373999999998,"17.31 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.004921739,"4.92 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,0.456980398,"456.98 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Blob Storage Size","","",0.09327610956036551,4.0554830244,"4.06 GB"
"2026-07-24T07:00:00.000Z","2026-07-24","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00003,1,"1 Event"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,494,"494 Requests"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,1191,"1,191 Requests"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,157864,"157,864 Requests"
"2026-07-24T07:00:00.000Z","2026-07-24","Edge Requests","","",0,11633,"11,633 Requests"
"2026-07-24T07:00:00.000Z","2026-07-24","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000024,6,"6 Reads"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.15415191888888888,1.1643683333416668,"1 hours"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0015472611111111113,0.011758333291630273,"42.33 seconds"
"2026-07-24T07:00:00.000Z","2026-07-24","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00031573333333333333,0.002466666666703315,"8.88 seconds"
"2026-07-24T07:00:00.000Z","2026-07-24","Pro","","",0.6451612903225806,0,""
"2026-07-24T07:00:00.000Z","2026-07-24","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.7608725100601972,634060.4250501643,"634,060.43 Events"
"2026-07-24T07:00:00.000Z","2026-07-24","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.002728865134799616,2274.05427899968,"2,274.05 Events"
"2026-07-24T07:00:00.000Z","2026-07-24","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0005226248050031621,435.5206708359684,"435.52 Events"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.1645766646,0.7928276449999998,"792.83 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0012523819299999999,0.006219734999999998,"6.22 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00008020068,0.001324938,"1.32 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Fast Origin Transfer","","",0.00431690874,0.071948479,"71.95 MB"
"2026-07-24T07:00:00.000Z","2026-07-24","Build CPU Minutes","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.168,48,"48 minutes"
"2026-07-24T07:00:00.000Z","2026-07-24","Build CPU Minutes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.056,16,"16 minutes"
"2026-07-24T07:00:00.000Z","2026-07-24","Blob Simple Operations","","",0.0038588,9647,"9,647 Operations"
"2026-07-24T07:00:00.000Z","2026-07-24","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000078,194.99999999999997,"195 Reads"
"2026-07-24T07:00:00.000Z","2026-07-24","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000208,52,"52 Reads"
"2026-07-24T07:00:00.000Z","2026-07-24","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000024,60,"60 Reads"
"2026-07-24T07:00:00.000Z","2026-07-24","Blob Advanced Operations","","",0.98849,197698,"197,698 Operations"
"2026-07-24T07:00:00.000Z","2026-07-24","Blob Data Transfer","","",0.005327234856,0.079510968,"79.51 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0005340408604444443,0.050080426713805554,"0.05 GB Hrs"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00039872767999999997,0.03596970671952778,"0.04 GB Hrs"
